"","name","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"12","Microglia_1_iter2","blue",TRUE,1.86259739775741e-15,5313,700,340,0.485714285714286,0.0639939770374553,"GO:0031323","GO:BP","regulation of cellular metabolic process",16178,7372,"GO:0019222, GO:0044237, GO:0050794"
"13","Microglia_1_iter2","blue",TRUE,2.84064129091105e-15,3109,700,230,0.328571428571429,0.0739787713091026,"GO:0009893","GO:BP","positive regulation of metabolic process",16178,3791,"GO:0008152, GO:0019222, GO:0048518"
"14","Microglia_1_iter2","blue",TRUE,1.43660446694746e-14,4911,700,318,0.454285714285714,0.064752596212584,"GO:0080090","GO:BP","regulation of primary metabolic process",16178,18320,"GO:0019222, GO:0044238"
"15","Microglia_1_iter2","blue",TRUE,9.3003482676566e-14,9757,700,525,0.75,0.0538075228041406,"GO:0008152","GO:BP","metabolic process",16178,3159,"GO:0008150"
"16","Microglia_1_iter2","blue",TRUE,1.28977524829015e-13,5297,700,333,0.475714285714286,0.0628657730791014,"GO:0060255","GO:BP","regulation of macromolecule metabolic process",16178,14938,"GO:0019222, GO:0043170"
"17","Microglia_1_iter2","blue",TRUE,1.34583753284076e-13,7881,700,448,0.64,0.0568455779723385,"GO:0043170","GO:BP","macromolecule metabolic process",16178,10919,"GO:0071704"
"18","Microglia_1_iter2","blue",TRUE,2.53882651107884e-13,4791,700,308,0.44,0.0642872051763724,"GO:0051171","GO:BP","regulation of nitrogen compound metabolic process",16178,13995,"GO:0006807, GO:0019222"
"19","Microglia_1_iter2","blue",TRUE,4.75144865573659e-13,2841,700,209,0.298571428571429,0.0735656458993312,"GO:0010604","GO:BP","positive regulation of macromolecule metabolic process",16178,4301,"GO:0009893, GO:0043170, GO:0060255"
"20","Microglia_1_iter2","blue",TRUE,7.30700739400018e-13,9578,700,515,0.735714285714286,0.0537690540822719,"GO:0050794","GO:BP","regulation of cellular process",16178,13691,"GO:0009987, GO:0050789"
"21","Microglia_1_iter2","blue",TRUE,1.13851242541031e-12,2491,700,189,0.27,0.0758731433159374,"GO:0051173","GO:BP","positive regulation of nitrogen compound metabolic process",16178,13997,"GO:0006807, GO:0009893, GO:0051171"
"22","Microglia_1_iter2","blue",TRUE,2.33233479158793e-12,2769,700,203,0.29,0.0733116648609606,"GO:0031325","GO:BP","positive regulation of cellular metabolic process",16178,7374,"GO:0009893, GO:0031323, GO:0044237, GO:0048522"
"23","Microglia_1_iter2","blue",TRUE,4.59629976708271e-12,10131,700,534,0.762857142857143,0.0527095054782351,"GO:0050789","GO:BP","regulation of biological process",16178,13687,"GO:0008150, GO:0065007"
"24","Microglia_1_iter2","blue",TRUE,9.79445536729216e-12,9325,700,501,0.715714285714286,0.0537265415549598,"GO:0071704","GO:BP","organic substance metabolic process",16178,17374,"GO:0008152"
"25","Microglia_1_iter2","blue",TRUE,1.71790924200981e-11,10492,700,546,0.78,0.0520396492565764,"GO:0065007","GO:BP","biological regulation",16178,16384,"GO:0008150"
"26","Microglia_1_iter2","blue",TRUE,1.85147880490482e-11,5250,700,323,0.461428571428571,0.0615238095238095,"GO:0048518","GO:BP","positive regulation of biological process",16178,13226,"GO:0008150, GO:0050789"
"27","Microglia_1_iter2","blue",TRUE,4.73779600331519e-11,8651,700,471,0.672857142857143,0.0544445728817478,"GO:0044237","GO:BP","cellular metabolic process",16178,11299,"GO:0008152, GO:0009987"
"28","Microglia_1_iter2","blue",TRUE,4.97104872738976e-11,2145,700,165,0.235714285714286,0.0769230769230769,"GO:0009056","GO:BP","catabolic process",16178,3269,"GO:0008152"
"29","Microglia_1_iter2","blue",TRUE,5.03148630798434e-11,8726,700,474,0.677142857142857,0.0543204217281687,"GO:0044238","GO:BP","primary metabolic process",16178,11300,"GO:0008152"
"30","Microglia_1_iter2","blue",TRUE,7.5338407439356e-11,8309,700,456,0.651428571428571,0.0548802503309664,"GO:0006807","GO:BP","nitrogen compound metabolic process",16178,2516,"GO:0008152"
"31","Microglia_1_iter2","blue",TRUE,1.64270664066281e-10,4010,700,260,0.371428571428571,0.0648379052369077,"GO:0019538","GO:BP","protein metabolic process",16178,6075,"GO:0043170, GO:0044238, GO:1901564"
"32","Microglia_1_iter2","blue",TRUE,2.58037467017643e-10,2744,700,195,0.278571428571429,0.071064139941691,"GO:0051641","GO:BP","cellular localization",16178,14309,"GO:0009987, GO:0051179"
"33","Microglia_1_iter2","blue",TRUE,2.81418524214503e-10,4752,700,295,0.421428571428571,0.0620791245791246,"GO:0048522","GO:BP","positive regulation of cellular process",16178,13230,"GO:0009987, GO:0048518, GO:0050794"
"34","Microglia_1_iter2","blue",TRUE,4.44288828551426e-10,1192,700,107,0.152857142857143,0.0897651006711409,"GO:0046907","GO:BP","intracellular transport",16178,12847,"GO:0006810, GO:0051641, GO:0051649"
"35","Microglia_1_iter2","blue",TRUE,1.03902268707236e-09,874,700,86,0.122857142857143,0.0983981693363844,"GO:0009894","GO:BP","regulation of catabolic process",16178,3792,"GO:0009056, GO:0019222"
"36","Microglia_1_iter2","blue",TRUE,3.67535140233303e-09,2254,700,165,0.235714285714286,0.0732031943212067,"GO:0033036","GO:BP","macromolecule localization",16178,8276,"GO:0051179"
"37","Microglia_1_iter2","blue",TRUE,4.93602623818089e-09,4941,700,299,0.427142857142857,0.0605140659785469,"GO:1901564","GO:BP","organonitrogen compound metabolic process",16178,22098,"GO:0006807, GO:0071704"
"38","Microglia_1_iter2","blue",TRUE,5.64308470890302e-09,2210,700,162,0.231428571428571,0.0733031674208145,"GO:0035556","GO:BP","intracellular signal transduction",16178,9405,"GO:0007165"
"39","Microglia_1_iter2","blue",TRUE,7.97302774896744e-09,606,700,66,0.0942857142857143,0.108910891089109,"GO:0031329","GO:BP","regulation of cellular catabolic process",16178,7378,"GO:0009894, GO:0031323, GO:0044248"
"40","Microglia_1_iter2","blue",TRUE,1.94959582479693e-08,1877,700,142,0.202857142857143,0.0756526371870005,"GO:0070727","GO:BP","cellular macromolecule localization",16178,16772,"GO:0033036, GO:0051641"
"41","Microglia_1_iter2","blue",TRUE,2.02181831450359e-08,4530,700,277,0.395714285714286,0.0611479028697572,"GO:0009889","GO:BP","regulation of biosynthetic process",16178,3787,"GO:0009058, GO:0019222"
"42","Microglia_1_iter2","blue",TRUE,2.20587551398183e-08,1168,700,101,0.144285714285714,0.086472602739726,"GO:0009057","GO:BP","macromolecule catabolic process",16178,3270,"GO:0043170, GO:1901575"
"43","Microglia_1_iter2","blue",TRUE,2.46242764470636e-08,2419,700,171,0.244285714285714,0.0706903679206284,"GO:0036211","GO:BP","protein modification process",16178,9821,"GO:0019538, GO:0043412"
"44","Microglia_1_iter2","blue",TRUE,3.01112298483439e-08,1870,700,141,0.201428571428571,0.0754010695187166,"GO:0008104","GO:BP","protein localization",16178,3157,"GO:0070727"
"45","Microglia_1_iter2","blue",TRUE,3.07887827720573e-08,4504,700,275,0.392857142857143,0.061056838365897,"GO:0031326","GO:BP","regulation of cellular biosynthetic process",16178,7375,"GO:0009889, GO:0031323, GO:0044249"
"46","Microglia_1_iter2","blue",TRUE,3.43397049270966e-08,4113,700,256,0.365714285714286,0.062241672744955,"GO:0048523","GO:BP","negative regulation of cellular process",16178,13231,"GO:0009987, GO:0048519, GO:0050794"
"47","Microglia_1_iter2","blue",TRUE,4.25922003165243e-08,6604,700,371,0.53,0.0561780738946093,"GO:0044249","GO:BP","cellular biosynthetic process",16178,11305,"GO:0009058, GO:0044237"
"48","Microglia_1_iter2","blue",TRUE,5.17345852258176e-08,3336,700,217,0.31,0.0650479616306954,"GO:0048583","GO:BP","regulation of response to stimulus",16178,13279,"GO:0050789, GO:0050896"
"49","Microglia_1_iter2","blue",TRUE,6.5319488784396e-08,1568,700,123,0.175714285714286,0.0784438775510204,"GO:0051649","GO:BP","establishment of localization in cell",16178,14317,"GO:0051234, GO:0051641"
"50","Microglia_1_iter2","blue",TRUE,6.84405698087757e-08,2056,700,150,0.214285714285714,0.0729571984435798,"GO:0006796","GO:BP","phosphate-containing compound metabolic process",16178,2510,"GO:0006793"
"51","Microglia_1_iter2","blue",TRUE,8.57077039414262e-08,6702,700,374,0.534285714285714,0.0558042375410325,"GO:0009058","GO:BP","biosynthetic process",16178,3271,"GO:0008152"
"52","Microglia_1_iter2","blue",TRUE,9.13074796481607e-08,4420,700,269,0.384285714285714,0.0608597285067873,"GO:0048519","GO:BP","negative regulation of biological process",16178,13227,"GO:0008150, GO:0050789"
"53","Microglia_1_iter2","blue",TRUE,9.63063377215402e-08,6662,700,372,0.531428571428571,0.0558390873611528,"GO:1901576","GO:BP","organic substance biosynthetic process",16178,22106,"GO:0009058, GO:0071704"
"54","Microglia_1_iter2","blue",TRUE,1.36237117209496e-07,2075,700,150,0.214285714285714,0.072289156626506,"GO:0006793","GO:BP","phosphorus metabolic process",16178,2507,"GO:0044237"
"55","Microglia_1_iter2","blue",TRUE,1.57980966975116e-07,5466,700,317,0.452857142857143,0.0579948774240761,"GO:0016043","GO:BP","cellular component organization",16178,5137,"GO:0071840"
"56","Microglia_1_iter2","blue",TRUE,1.77503448343604e-07,4404,700,267,0.381428571428571,0.0606267029972752,"GO:0010556","GO:BP","regulation of macromolecule biosynthetic process",16178,4258,"GO:0009059, GO:0031326, GO:0060255"
"57","Microglia_1_iter2","blue",TRUE,2.22940129350274e-07,2619,700,178,0.254285714285714,0.0679648720885834,"GO:0043412","GO:BP","macromolecule modification",16178,11034,"GO:0043170"
"58","Microglia_1_iter2","blue",TRUE,3.19061349547289e-07,1139,700,96,0.137142857142857,0.0842844600526778,"GO:0016310","GO:BP","phosphorylation",16178,5261,"GO:0006796"
"59","Microglia_1_iter2","blue",TRUE,3.31655590075445e-07,4324,700,262,0.374285714285714,0.0605920444033302,"GO:0051179","GO:BP","localization",16178,14002,"GO:0008150"
"60","Microglia_1_iter2","blue",TRUE,5.72701203008848e-07,4283,700,259,0.37,0.0604716320336213,"GO:0010468","GO:BP","regulation of gene expression",16178,4208,"GO:0010467, GO:0010556"
"61","Microglia_1_iter2","blue",TRUE,1.04602077733919e-06,1782,700,131,0.187142857142857,0.0735129068462402,"GO:0051246","GO:BP","regulation of protein metabolic process",16178,14041,"GO:0019538, GO:0051171, GO:0060255, GO:0080090"
"62","Microglia_1_iter2","blue",TRUE,1.06234267858352e-06,1354,700,107,0.152857142857143,0.0790251107828656,"GO:0044248","GO:BP","cellular catabolic process",16178,11304,"GO:0009056, GO:0044237"
"63","Microglia_1_iter2","blue",TRUE,1.16704267531737e-06,2537,700,171,0.244285714285714,0.0674024438312968,"GO:0009966","GO:BP","regulation of signal transduction",16178,3842,"GO:0007165, GO:0010646, GO:0023051, GO:0048583"
"64","Microglia_1_iter2","blue",TRUE,1.51282895765777e-06,490,700,53,0.0757142857142857,0.108163265306122,"GO:0061919","GO:BP","process utilizing autophagic mechanism",16178,16215,"GO:0009987"
"65","Microglia_1_iter2","blue",TRUE,1.51282895765777e-06,490,700,53,0.0757142857142857,0.108163265306122,"GO:0006914","GO:BP","autophagy",16178,2592,"GO:0044248, GO:0061919"
"66","Microglia_1_iter2","blue",TRUE,2.11691963302065e-06,2155,700,150,0.214285714285714,0.0696055684454756,"GO:0009891","GO:BP","positive regulation of biosynthetic process",16178,3789,"GO:0009058, GO:0009889, GO:0009893"
"67","Microglia_1_iter2","blue",TRUE,2.24379217732264e-06,1988,700,141,0.201428571428571,0.0709255533199195,"GO:0051128","GO:BP","regulation of cellular component organization",16178,13953,"GO:0016043, GO:0050794"
"68","Microglia_1_iter2","blue",TRUE,3.15245600644949e-06,3750,700,230,0.328571428571429,0.0613333333333333,"GO:0051234","GO:BP","establishment of localization",16178,14032,"GO:0051179"
"69","Microglia_1_iter2","blue",TRUE,3.51430822749188e-06,5646,700,319,0.455714285714286,0.0565001771165427,"GO:0071840","GO:BP","cellular component organization or biogenesis",16178,17446,"GO:0009987"
"70","Microglia_1_iter2","blue",TRUE,3.93271276511024e-06,296,700,38,0.0542857142857143,0.128378378378378,"GO:0016236","GO:BP","macroautophagy",16178,5240,"GO:0006914"
"71","Microglia_1_iter2","blue",TRUE,4.58099565129765e-06,2141,700,148,0.211428571428571,0.069126576366184,"GO:0031328","GO:BP","positive regulation of cellular biosynthetic process",16178,7377,"GO:0009891, GO:0031325, GO:0031326, GO:0044249"
"72","Microglia_1_iter2","blue",TRUE,5.75136423738859e-06,1100,700,90,0.128571428571429,0.0818181818181818,"GO:0051247","GO:BP","positive regulation of protein metabolic process",16178,14042,"GO:0010604, GO:0019538, GO:0051173, GO:0051246"
"73","Microglia_1_iter2","blue",TRUE,6.64641966016821e-06,2077,700,144,0.205714285714286,0.0693307655272027,"GO:0010557","GO:BP","positive regulation of macromolecule biosynthetic process",16178,4259,"GO:0009059, GO:0010556, GO:0010604, GO:0031328"
"74","Microglia_1_iter2","blue",TRUE,7.59213809262889e-06,1636,700,120,0.171428571428571,0.0733496332518337,"GO:0045935","GO:BP","positive regulation of nucleobase-containing compound metabolic process",16178,12127,"GO:0006139, GO:0019219, GO:0031325, GO:0051173"
"75","Microglia_1_iter2","blue",TRUE,9.70098284021976e-06,1498,700,112,0.16,0.0747663551401869,"GO:1902531","GO:BP","regulation of intracellular signal transduction",16178,22895,"GO:0009966, GO:0035556"
"76","Microglia_1_iter2","blue",TRUE,1.09989810844805e-05,798,700,71,0.101428571428571,0.0889724310776942,"GO:0033365","GO:BP","protein localization to organelle",16178,8456,"GO:0008104"
"77","Microglia_1_iter2","blue",TRUE,1.09989810844805e-05,798,700,71,0.101428571428571,0.0889724310776942,"GO:0044087","GO:BP","regulation of cellular component biogenesis",16178,11272,"GO:0044085, GO:0050794"
"78","Microglia_1_iter2","blue",TRUE,1.16269907159965e-05,1449,700,109,0.155714285714286,0.075224292615597,"GO:0051254","GO:BP","positive regulation of RNA metabolic process",16178,14049,"GO:0010604, GO:0016070, GO:0045935, GO:0051252"
"79","Microglia_1_iter2","blue",TRUE,1.4712823470327e-05,2428,700,161,0.23,0.0663097199341021,"GO:0009892","GO:BP","negative regulation of metabolic process",16178,3790,"GO:0008152, GO:0019222, GO:0048519"
"80","Microglia_1_iter2","blue",TRUE,1.55424575550347e-05,5826,700,324,0.462857142857143,0.0556127703398558,"GO:0009059","GO:BP","macromolecule biosynthetic process",16178,3272,"GO:0043170, GO:0044249, GO:1901576"
"81","Microglia_1_iter2","blue",TRUE,1.5706983914506e-05,5388,700,304,0.434285714285714,0.0564216778025241,"GO:0010467","GO:BP","gene expression",16178,4207,"GO:0009059"
"82","Microglia_1_iter2","blue",TRUE,1.60305471564394e-05,524,700,53,0.0757142857142857,0.101145038167939,"GO:0006886","GO:BP","intracellular protein transport",16178,2571,"GO:0008104, GO:0015031, GO:0046907"
"83","Microglia_1_iter2","blue",TRUE,1.63512996738223e-05,1731,700,124,0.177142857142857,0.0716348931253611,"GO:1901575","GO:BP","organic substance catabolic process",16178,22105,"GO:0009056, GO:0071704"
"84","Microglia_1_iter2","blue",TRUE,1.76811950780195e-05,110,700,21,0.03,0.190909090909091,"GO:0032606","GO:BP","type I interferon production",16178,7930,"GO:0001816"
"85","Microglia_1_iter2","blue",TRUE,1.76811950780195e-05,110,700,21,0.03,0.190909090909091,"GO:0032479","GO:BP","regulation of type I interferon production",16178,7862,"GO:0001817, GO:0032606"
"86","Microglia_1_iter2","blue",TRUE,2.22256352774484e-05,3317,700,205,0.292857142857143,0.0618028338860416,"GO:0051252","GO:BP","regulation of RNA metabolic process",16178,14047,"GO:0016070, GO:0019219, GO:0060255"
"87","Microglia_1_iter2","blue",TRUE,2.35128731124529e-05,14633,700,672,0.96,0.045923597348459,"GO:0009987","GO:BP","cellular process",16178,3849,"GO:0008150"
"88","Microglia_1_iter2","blue",TRUE,2.52730979804238e-05,1134,700,90,0.128571428571429,0.0793650793650794,"GO:0045184","GO:BP","establishment of protein localization",16178,11702,"GO:0008104, GO:0051234"
"89","Microglia_1_iter2","blue",TRUE,2.80001932525555e-05,2804,700,179,0.255714285714286,0.0638373751783167,"GO:0023051","GO:BP","regulation of signaling",16178,6876,"GO:0023052, GO:0050789"
"90","Microglia_1_iter2","blue",TRUE,2.80700226028084e-05,3592,700,218,0.311428571428571,0.0606904231625835,"GO:0019219","GO:BP","regulation of nucleobase-containing compound metabolic process",16178,5786,"GO:0006139, GO:0031323, GO:0051171, GO:0080090"
"91","Microglia_1_iter2","blue",TRUE,2.86831429716182e-05,1051,700,85,0.121428571428571,0.0808753568030447,"GO:0006468","GO:BP","protein phosphorylation",16178,2231,"GO:0016310, GO:0036211"
"92","Microglia_1_iter2","blue",TRUE,4.41661826867651e-05,875,700,74,0.105714285714286,0.0845714285714286,"GO:0010629","GO:BP","negative regulation of gene expression",16178,4325,"GO:0010467, GO:0010468, GO:0010558"
"93","Microglia_1_iter2","blue",TRUE,5.78266912446146e-05,5913,700,325,0.464285714285714,0.0549636394385253,"GO:0051716","GO:BP","cellular response to stimulus",16178,14364,"GO:0009987, GO:0050896"
"94","Microglia_1_iter2","blue",TRUE,5.8638483993049e-05,2812,700,178,0.254285714285714,0.0633001422475107,"GO:0010646","GO:BP","regulation of cell communication",16178,4342,"GO:0007154, GO:0050794"
"95","Microglia_1_iter2","blue",TRUE,6.07215496994126e-05,273,700,34,0.0485714285714286,0.124542124542125,"GO:1903311","GO:BP","regulation of mRNA metabolic process",16178,23484,"GO:0016071, GO:0051252"
"96","Microglia_1_iter2","blue",TRUE,7.26350904494188e-05,3447,700,209,0.298571428571429,0.0606324340005802,"GO:0006810","GO:BP","transport",16178,2519,"GO:0051234"
"97","Microglia_1_iter2","blue",TRUE,7.37839496485916e-05,371,700,41,0.0585714285714286,0.110512129380054,"GO:0072594","GO:BP","establishment of protein localization to organelle",16178,17976,"GO:0033365, GO:0045184"
"98","Microglia_1_iter2","blue",TRUE,8.19037628059982e-05,612,700,57,0.0814285714285714,0.0931372549019608,"GO:0016071","GO:BP","mRNA metabolic process",16178,5159,"GO:0016070"
"99","Microglia_1_iter2","blue",TRUE,8.50149640477874e-05,773,700,67,0.0957142857142857,0.0866752910737387,"GO:0060341","GO:BP","regulation of cellular localization",16178,15019,"GO:0032879, GO:0050794, GO:0051641"
"100","Microglia_1_iter2","blue",TRUE,0.000115416030101503,91,700,18,0.0257142857142857,0.197802197802198,"GO:1903432","GO:BP","regulation of TORC1 signaling",16178,23592,"GO:0032006, GO:0038202"
"101","Microglia_1_iter2","blue",TRUE,0.000116820513284447,321,700,37,0.0528571428571429,0.115264797507788,"GO:0010506","GO:BP","regulation of autophagy",16178,4228,"GO:0006914, GO:0031329"
"102","Microglia_1_iter2","blue",TRUE,0.000129391873712253,2213,700,146,0.208571428571429,0.0659737912336195,"GO:0031324","GO:BP","negative regulation of cellular metabolic process",16178,7373,"GO:0009892, GO:0031323, GO:0044237, GO:0048523"
"103","Microglia_1_iter2","blue",TRUE,0.000146227087306015,310,700,36,0.0514285714285714,0.116129032258065,"GO:0031331","GO:BP","positive regulation of cellular catabolic process",16178,7380,"GO:0009896, GO:0031325, GO:0031329, GO:0044248"
"104","Microglia_1_iter2","blue",TRUE,0.000186895237862422,1900,700,129,0.184285714285714,0.0678947368421053,"GO:0043933","GO:BP","protein-containing complex organization",16178,11222,"GO:0016043"
"105","Microglia_1_iter2","blue",TRUE,0.00022069991464617,1513,700,108,0.154285714285714,0.0713813615333774,"GO:0141124","GO:BP","intracellular signaling cassette",16178,20599,"GO:0035556"
"106","Microglia_1_iter2","blue",TRUE,0.000225001153939786,1224,700,92,0.131428571428571,0.0751633986928105,"GO:0002682","GO:BP","regulation of immune system process",16178,1207,"GO:0002376, GO:0050789"
"107","Microglia_1_iter2","blue",TRUE,0.00022887507498967,372,700,40,0.0571428571428571,0.10752688172043,"GO:0045088","GO:BP","regulation of innate immune response",16178,11660,"GO:0002831, GO:0031347, GO:0032101, GO:0045087, GO:0050776"
"108","Microglia_1_iter2","blue",TRUE,0.000272825805441042,96,700,18,0.0257142857142857,0.1875,"GO:0038202","GO:BP","TORC1 signaling",16178,10105,"GO:0031929"
"109","Microglia_1_iter2","blue",TRUE,0.000281442301261328,848,700,70,0.1,0.0825471698113208,"GO:0030163","GO:BP","protein catabolic process",16178,6928,"GO:0009057, GO:0019538, GO:1901565"
"110","Microglia_1_iter2","blue",TRUE,0.000303854104550102,3201,700,194,0.277142857142857,0.0606060606060606,"GO:0006996","GO:BP","organelle organization",16178,2642,"GO:0016043"
"111","Microglia_1_iter2","blue",TRUE,0.000350550259964155,1864,700,126,0.18,0.0675965665236052,"GO:0031327","GO:BP","negative regulation of cellular biosynthetic process",16178,7376,"GO:0009890, GO:0031324, GO:0031326, GO:0044249"
"112","Microglia_1_iter2","blue",TRUE,0.000403910699101755,1624,700,113,0.161428571428571,0.0695812807881773,"GO:0071702","GO:BP","organic substance transport",16178,17372,"GO:0006810"
"113","Microglia_1_iter2","blue",TRUE,0.000407717729856972,1258,700,93,0.132857142857143,0.0739268680445151,"GO:0016192","GO:BP","vesicle-mediated transport",16178,5229,"GO:0006810, GO:0009987"
"114","Microglia_1_iter2","blue",TRUE,0.000426950770120933,2256,700,146,0.208571428571429,0.0647163120567376,"GO:0010605","GO:BP","negative regulation of macromolecule metabolic process",16178,4302,"GO:0009892, GO:0043170, GO:0060255"
"115","Microglia_1_iter2","blue",TRUE,0.000457881968596536,1873,700,126,0.18,0.0672717565403097,"GO:0009890","GO:BP","negative regulation of biosynthetic process",16178,3788,"GO:0009058, GO:0009889, GO:0009892"
"116","Microglia_1_iter2","blue",TRUE,0.000491403695244638,270,700,32,0.0457142857142857,0.118518518518519,"GO:0016197","GO:BP","endosomal transport",16178,5230,"GO:0016192, GO:0046907"
"117","Microglia_1_iter2","blue",TRUE,0.000525009850895879,862,700,70,0.1,0.0812064965197216,"GO:0015031","GO:BP","protein transport",16178,4854,"GO:0045184, GO:0071702, GO:0071705"
"118","Microglia_1_iter2","blue",TRUE,0.000543360691081427,474,700,46,0.0657142857142857,0.0970464135021097,"GO:0009896","GO:BP","positive regulation of catabolic process",16178,3794,"GO:0009056, GO:0009893, GO:0009894"
"119","Microglia_1_iter2","blue",TRUE,0.000597912266883274,1825,700,123,0.175714285714286,0.0673972602739726,"GO:0010558","GO:BP","negative regulation of macromolecule biosynthetic process",16178,4260,"GO:0009059, GO:0010556, GO:0010605, GO:0031327"
"120","Microglia_1_iter2","blue",TRUE,0.000871820243380163,1724,700,117,0.167142857142857,0.0678654292343387,"GO:0010033","GO:BP","response to organic substance",16178,3883,"GO:0042221"
"121","Microglia_1_iter2","blue",TRUE,0.00108895366698703,1304,700,94,0.134285714285714,0.0720858895705521,"GO:0045893","GO:BP","positive regulation of DNA-templated transcription",16178,12089,"GO:0006351, GO:0006355, GO:1902680"
"122","Microglia_1_iter2","blue",TRUE,0.00111611324846152,966,700,75,0.107142857142857,0.077639751552795,"GO:0045944","GO:BP","positive regulation of transcription by RNA polymerase II",16178,12135,"GO:0006357, GO:0006366, GO:0045893"
"123","Microglia_1_iter2","blue",TRUE,0.00120728186193265,3057,700,184,0.262857142857143,0.0601897284919856,"GO:0006950","GO:BP","response to stress",16178,2613,"GO:0050896"
"124","Microglia_1_iter2","blue",TRUE,0.00124792678280193,1308,700,94,0.134285714285714,0.0718654434250764,"GO:1902680","GO:BP","positive regulation of RNA biosynthetic process",16178,22992,"GO:0010557, GO:0032774, GO:0051254, GO:2001141"
"125","Microglia_1_iter2","blue",TRUE,0.00126473945142726,1272,700,92,0.131428571428571,0.0723270440251572,"GO:0071705","GO:BP","nitrogen compound transport",16178,17375,"GO:0006810"
"126","Microglia_1_iter2","blue",TRUE,0.00130731889884709,140,700,21,0.03,0.15,"GO:0032006","GO:BP","regulation of TOR signaling",16178,7576,"GO:0031929, GO:1902531"
"127","Microglia_1_iter2","blue",TRUE,0.00135161367380757,1476,700,103,0.147142857142857,0.0697831978319783,"GO:0033554","GO:BP","cellular response to stress",16178,8567,"GO:0006950, GO:0051716"
"128","Microglia_1_iter2","blue",TRUE,0.00145865669496036,886,700,70,0.1,0.0790067720090293,"GO:0032101","GO:BP","regulation of response to external stimulus",16178,7632,"GO:0009605, GO:0048583"
"129","Microglia_1_iter2","blue",TRUE,0.00147955116147943,1368,700,97,0.138571428571429,0.070906432748538,"GO:0071310","GO:BP","cellular response to organic substance",16178,17066,"GO:0010033, GO:0070887"
"130","Microglia_1_iter2","blue",TRUE,0.00160839724332291,669,700,57,0.0814285714285714,0.0852017937219731,"GO:0051603","GO:BP","proteolysis involved in protein catabolic process",16178,14275,"GO:0006508, GO:0030163"
"131","Microglia_1_iter2","blue",TRUE,0.00163714245294346,4027,700,230,0.328571428571429,0.057114477278371,"GO:0016070","GO:BP","RNA metabolic process",16178,5158,"GO:0090304"
"132","Microglia_1_iter2","blue",TRUE,0.00182433204612367,4759,700,264,0.377142857142857,0.0554738390418155,"GO:0007165","GO:BP","signal transduction",16178,2760,"GO:0007154, GO:0009987, GO:0023052, GO:0050794, GO:0051716"
"133","Microglia_1_iter2","blue",TRUE,0.00210218724074647,144,700,21,0.03,0.145833333333333,"GO:0016241","GO:BP","regulation of macroautophagy",16178,5244,"GO:0010506, GO:0016236"
"134","Microglia_1_iter2","blue",TRUE,0.00224656631096513,1198,700,87,0.124285714285714,0.0726210350584307,"GO:1901565","GO:BP","organonitrogen compound catabolic process",16178,22099,"GO:1901564, GO:1901575"
"135","Microglia_1_iter2","blue",TRUE,0.0023349320900376,157,700,22,0.0314285714285714,0.140127388535032,"GO:0031929","GO:BP","TOR signaling",16178,7551,"GO:0035556"
